,name,price,Original_price,star,reviews,sold,stock,seller,seller_link,seller_from,category,brand,description,link
151,"Star SellerGENIUS MOUSEPEN i608X 6"" x 8"" STYLUS PEN TABLET WITH CORDLESS MOUSE - DISASS JOGJA",730.000,,,,0,Kuantitastersisa 1 buah,disasscompuhouse,https://id.xiapibuy.com/disasscompuhouse,"KOTA YOGYAKARTA - MERGANGSAN, DI YOGYAKARTA, ID",ShopeeKomputer & AksesorisMouse & KeyboardsPen Tablet,,"READY!!

Genius Mouse Pen i608x Pen Tablet Alat Desain Grafis Alternatif Wacom

FEATURES:

6 x 8 inch working area for drawing and handwriting
1024-level pressure sensitivity for all shapes and thickness control
Make handwriting notes/drawings efficiently in email, MSN, documents, or any application program
3-button cordless wheel mouse for fast browsing on the Internet and in documents
Pen clip design for pen easy storage


MOHON PERHATIAN :

✓Mohon tanyakan stock barang pada Admin sebelum checkout
✓Fast Response pada Senin-Sabtu 09.00-17.00 WIB
✓Untuk barang dengan pilihan warna, motif atau jenis mohon hubungi admin terlebih dahulu sebelum CHECKOUT, Jika tidak barang kami kirim warna random
✓untuk yang ingin datang ke toko langsung Kami memiliki OFFLINE STORE yakni DISASS COMPUTER di Jl. Sisingamangaraja no.81 Yogyakarta
✓RESELLER WELCOME, DAPATKAN HARGA SPESIAL, SILAHKAN CHAT ADMIN UNTUK PENGAMBILAN BARANG DENGAN JUMLAH BESAR KARENA BARANG KAMI CEPAT SOLD OUT JADI KAMI HANYA INPUT 1-3 BARANG UNTUK STOCK SHOPEE, STOCK GUDANG MELIMPAH BOSS
✓ CHECKOUT = SETUJU dengan persyaratan kami, Terimakasih

#aksesoriskomputer #aksesoriskomputermurah #aksesoriskomputerjogja #disass #disassjogja #PENTAB #MOUSEPEN #GENIUS #STYLUS #STYLUSPEN #PENDIGITAL #PENGENIUS #DIGITAL",https://id.xiapibuy.com//GENIUS-MOUSEPEN-i608X-6-x-8-STYLUS-PEN-TABLET-WITH-CORDLESS-MOUSE-DISASS-JOGJA-i.52874837.2615060069
152,GENIUS MOUSE USB OPTICAL DX-120,49.500,,,,0,Kuantitastersisa 50 buah,yellaperdana,https://id.xiapibuy.com/yellaperdana,"KOTA BANDUNG - SUMUR BANDUNG, JAWA BARAT, ID",ShopeeKomputer & AksesorisMouse & Keyboards,,"GENIUS MOUSE USB OPTICAL DX-120
Spesifikasi
Kategori: Mouse 
Berat: 800 gram 
Katalog : Genius Mouse DX-120 
Merek : Genius  
Connection : USB port
Length : 1.6 m

Deskripsi
-Either Hand
-Plug And Play
-Compatible with Windows 7/8/10,Vista,Mac Os

#mouse optical genius
#mouse gaming
#mouse kabel
#pusat accesories
#accesories komputer Bandung
",https://id.xiapibuy.com//GENIUS-MOUSE-USB-OPTICAL-DX-120-i.83915912.2614000824
153,GENIUS MOUSE USB OPTICAL DX-125,60.000,,,,0,Kuantitastersisa 100 buah,yellaperdana,https://id.xiapibuy.com/yellaperdana,"KOTA BANDUNG - SUMUR BANDUNG, JAWA BARAT, ID",ShopeeKomputer & AksesorisMouse & Keyboards,,"GENIUS MOUSE USB OPTICAL DX-125
Spesifikasi
Kategori: Mouse 
Berat: 800 gram 
Katalog : Genius Mouse DX-120 
Merek : Genius  
Connection : USB port
Length : 1.6 m

Deskripsi
-Either Hand
-Plug And Play
-Compatible with Windows 7/8/10,Vista,Mac Os
#mouse optic genius
#mouse gaming
#mouse kabel
#accesories computer
#pusat accessories Bandung
",https://id.xiapibuy.com//GENIUS-MOUSE-USB-OPTICAL-DX-125-i.83915912.2608813932
154,Mouse Wireless Genius,150.000,,,,0,Kuantitastersisa 30 buah,choir1010,https://id.xiapibuy.com/choir1010,"KAB. KULON PROGO - WATES, DI YOGYAKARTA, ID",ShopeeKomputer & AksesorisMouse & Keyboards,,"1 buah mouse wireless merk Genius
1 buah usb",https://id.xiapibuy.com//Mouse-Wireless-Genius-i.141770860.2608735664
155,MOUSE GAMING GENIUS X-G510,175.000,,,,0,Kuantitastersisa 10 buah,yellaperdana,https://id.xiapibuy.com/yellaperdana,"KOTA BANDUNG - SUMUR BANDUNG, JAWA BARAT, ID",ShopeeKomputer & AksesorisMouse & Keyboards,,"MOUSE GAMING GENIUS X-G510
Bagi Anda yang suka bermain game di PC, tentu tak akan menolak apabila disodorkan sebuah model mouse gaming terbaru bernama Genius X-G510 ini.
Dengan desain futuristik dan grip yang dilapisi bahan karet, membuat mouse gaming ini pas dan nyaman untuk di tangan. Selain itu, mouse ini juga menambahkan ornamen dengan sistem pencahayaan yang dapat disesuaikan. Genius X-G510 ini memiliki enam tombol dan memungkinkan hingga 21 macro yang dapat disesuaikan (hingga 20 perintah per makro). Seperti halnya dengan mouse gaming lainnya, model mouse gaming Genius terbaru ini memiliki DPI yang dapat disesuaikan dengan empat penyetinggan yaitu 500/1000/1500/2000.


SPESIFIKASI
Mouse Genius X-G510
System Requirement:
* CPU : Intel/AMD Processor 1GHz or Above
* RAM Size : 2G or Above
* USB : 1.1 or Above
* Windows : 8/7/Vista/XP
Package Contents
* X-G510
* CD Driver for User interface Software
* Multi Language User Manual
Gaming Performance
* Frame Rate : 6,000/fps
* Acceleration : 20Gs
* Velocity : 60 IPS
* Sleep Mode : Off
#mouse optical
#mouse kabel
#mousegaming genius
#accesories computer
#pusat accessories Bandung
",https://id.xiapibuy.com//MOUSE-GAMING-GENIUS-X-G510-i.83915912.2588059816
156,Genius USB Keyboard KB125,104.500,,,,0,Kuantitastersisa 50 buah,yellaperdana,https://id.xiapibuy.com/yellaperdana,"KOTA BANDUNG - SUMUR BANDUNG, JAWA BARAT, ID",ShopeeKomputer & AksesorisMouse & KeyboardsKeyboard,,"
Genius USB Keyboard KB125

Spesifikasi
Kategori : Keyboard 
Berat       :  560 gram 
Merek     :  Genius 

Deskripsi
Keyboard Genius KB-125
Spesifikasi Keyboard Komputer Genius KB 110
General
Nama Produk : KB 125
Kategori : Keyboard Komputer. 
Brand : Genius 
Tahun Rilis : 2017 
Series : KB-Series. 
Hardware
Keyboard Layout : QWERTY 
Total Keys : 102 
Key Switch - 
Internet Key - 
Tipe Keyboard : Alphanumeric Key. 
Connectivity
Konektivitas : Wired. 
Wireless Range - 
Panjang Kabel : 1.5 m. 
Design
Dimensi : 456 x 162 x 25.5 mm. 
Berat : 560 g. 
*** Silakan check stock sebelum order.
#keyboard genius
#keyboard gaming
#keyboard kabel
#keyboard standard
#keyboard multimedia
#keyboard mini multimedia
#accesories computer
#pusat accesories Bandung
",https://id.xiapibuy.com//Genius-USB-Keyboard-KB125-i.83915912.2574479494
157,mouse wireless genius 7015,120.000,,,,0,Kuantitastersisa 20 buah,bitstoresolo,https://id.xiapibuy.com/bitstoresolo,"KOTA SURAKARTA (SOLO) - LAWEYAN, JAWA TENGAH, ID",ShopeeKomputer & AksesorisMouse & Keyboards,,"NX7015 Wireless Optical Mouse ORIGINAL

Yang anda dapat dari pembelian ini :
1 x Wireless mouse
1 x Nano receiver
1 x AA battery
Garansi Toko 6 Bulan (1 Bulan pertama replace, sisanya service)
Ketentuan Garansi:
- Segel garansi tidak rusak / lepas.
- Kerusakan barang bukan disebabkan oleh kesalahan penggunaan.
- Ongkir klaim garansi ditanggung sepenuhnya oleh pembel

",https://id.xiapibuy.com//mouse-wireless-genius-7015-i.8287466.2523761225
158,GENIUS Mouse Optical [Netscroll 120],117.700,,,,0,Kuantitastersisa 1 buah,united.media,https://id.xiapibuy.com/united.media,"KOTA JAKARTA PUSAT - SAWAH BESAR, DKI JAKARTA, ID",ShopeeKomputer & AksesorisMouse & Keyboards,,"Laser optik warna merah, Resolusi 800 dpi,  Konektifitas USB, wired/kabel, OS support Windows ME/2003/XP/Vista/7/8, Mac, Kabel Tebal & Panjang, Desain praktis dan nyaman di tangan",https://id.xiapibuy.com//GENIUS-Mouse-Optical-Netscroll-120--i.160118357.2489217182
159,Star SellerMOUSE GENIUS DX 125 1000 DPI ORIGINAL,60.000,,,,0,Kuantitastersisa 100 buah,kasejiro,https://id.xiapibuy.com/kasejiro,"KOTA MEDAN - MEDAN BARAT, SUMATERA UTARA, ID",ShopeeKomputer & AksesorisMouse & Keyboards,,"Harap tanyakan stock terlebih dahulu sebelum membeli

Mouse Genius DX-125 dengan 1000 dpi sensor optik yang memiliki akurasi yang lebih tinggi dibandingkan dengan mouse optik standar. Desain simetris membuatnya besar untuk kedua tangan.

Spesifikasi
Sensor engine: Optical
Cable length: 1.5m
Number of buttons: 3 (left, right, middle button with scroll)
Colors: Black 
Weight: 85 g
Resolution (DPI): 1000
Dimensions (W x H x D): 105 x 37 x 60 mm",https://id.xiapibuy.com//MOUSE-GENIUS-DX-125-1000-DPI-ORIGINAL-i.42690818.2488085091
160,MOUSE WIRELESS GENIUS NX-7010,,,,,0,Kuantitastersisa 0 buah,suryakomp,https://id.xiapibuy.com/suryakomp,"KAB. BANTUL - BANGUNTAPAN, DI YOGYAKARTA, ID",ShopeeKomputer & AksesorisMouse & Keyboards,,"Mouse dengan 1600 dpi BlueEye yang mudah digunakan di mana saja, bahkan pada granit meja, meja kayu, karpet atau sofa.

*Spec :
Konektor : USB.
Frekuensi : 2.4GHz RF.
Sensor : mesin BlueEye.
Resolusi : 800/1200/1600 dpi.
3 tombol : kiri, kanan, tombol tengah dengan scroll.
Battery : AA Alkaline.
System requirements : Windows 7, 8, 10 atau lebih baru.
Dimensi body : 58 x 100 x 39mm.",https://id.xiapibuy.com//MOUSE-WIRELESS-GENIUS-NX-7010-i.37623621.2475021879
161,Mouse genius murah ok,45.000,,,,0,Kuantitastersisa 100 buah,bersama_computer,https://id.xiapibuy.com/bersama_computer,"KOTA BANDUNG - KIARACONDONG, JAWA BARAT, ID",ShopeeKomputer & AksesorisMouse & KeyboardsKeyboard,,"Ready mouse genius 
Soket usb kabel
Awet dan tahan lama",https://id.xiapibuy.com//Mouse-genius-murah-ok-i.79903480.2443510650
162,Mouse Wireless Genius,160.000,,,,0,Kuantitastersisa 50 buah,ind_r1,https://id.xiapibuy.com/ind_r1,"KOTA JAKARTA UTARA - KOJA, DKI JAKARTA, ID",ShopeeKomputer & AksesorisMouse & Keyboards,,Mouse wireless Genius Ori NX7010 ,https://id.xiapibuy.com//Mouse-Wireless-Genius-i.146637887.2436521536
163,Mouse Wireless Genius MX 7000 White Yello,55.000,,,,0,Kuantitastersisa 5 buah,istanacomputer,https://id.xiapibuy.com/istanacomputer,"KAB. CIANJUR - CIANJUR, JAWA BARAT, ID",ShopeeKomputer & AksesorisMouse & Keyboards,,"Mouse Wireless Genius MX 7000 White Yellow
Penting!!!	
Barang yang sudah dibeli tidak dapat dikembalikan ( NO RETURN ) atau ditukar. jika barang yang bergaransi rusak bisa melakukan klaim garansi ( Barang selama masa garansi free jasa service & Spare part sesuai lama dan syarat garansi yang berlaku ). ongkos kirim pembelian & Klaim Garansi PP ditanggung pembeli",https://id.xiapibuy.com//Mouse-Wireless-Genius-MX-7000-White-Yello-i.13698386.2417872546
164,KEYBOARD USB GENIUS KB-100,114.000,,,,2,Kuantitastersisa 98 buah,lisdatjoa,https://id.xiapibuy.com/lisdatjoa,"KOTA MEDAN - MEDAN KOTA, SUMATERA UTARA, ID",ShopeeKomputer & AksesorisMouse & KeyboardsKeyboard,,"Fitur :
*Customizable Function Key Setting
*Personalize Your Favorit
*Conduct Your Routine Task With a Single Click
*Its Fast (Up effciency by at least 50%)
*Its Smart (Turn Complex things to a single simple step)
*It has MORE kEYS than you see (The 12 Function Keys can be Uniquely Customized for each App)

SmartGenius App is Required for a smart keyboard to function properly
This State-of-the-art Genius Smart Keyboard, toghter with the SnartGenius Application, has elevated the meaning of convenient and ease-of-use to a new high. It bridges you and your most frequently visited web place, favorite internet channels in your country or launching applications with a simple single click. Time is money- the Genius Smart Keyboard saves you from typing of the same many keys and mouse move to arrive those places that you visit often daily",https://id.xiapibuy.com//KEYBOARD-USB-GENIUS-KB-100-i.17209726.2390528150
165,Mouse USB Merk Genius,35.000,,,,0,Kuantitastersisa 100 buah,audihanafi,https://id.xiapibuy.com/audihanafi,"KOTA MALANG - KLOJEN, JAWA TIMUR, ID",ShopeeKomputer & AksesorisMouse & Keyboards,,"Mouse USB dengan panjang kabel 1,8m",https://id.xiapibuy.com//Mouse-USB-Merk-Genius-i.3972738.2386231793
166,Genius NX-7010 Wireless Mouse,95.000,,,,0,Kuantitastersisa 20 buah,ramakom,https://id.xiapibuy.com/ramakom,"KOTA MALANG - LOWOKWARU, JAWA TIMUR, ID",ShopeeKomputer & AksesorisMouse & KeyboardsKeyboard,,"
    Wireless mouse
    Desain elegan dan stylish
    Tracking yang responsif dan akurasi yang tinggi
    Teknologi wireless 2.4 Ghz
",https://id.xiapibuy.com//Genius-NX-7010-Wireless-Mouse-i.101548018.2385825301
167,MOUSE GENIUS USB DX-110,50.000,,,,0,Kuantitastersisa 20 buah,ramakom,https://id.xiapibuy.com/ramakom,"KOTA MALANG - LOWOKWARU, JAWA TIMUR, ID",ShopeeKomputer & AksesorisMouse & Keyboards,,"specifications:
- interface support: USB
- supports Windows 7, 8, 10 or later
- supports Mac OS X 10.7.4 or later
- three buttons, left / right button, middle button with scroll wheel
- optical resolution: 1000 dpi

- dimension: 105x37x60 mm
- cable length: 1.5m
- body weight: 86g",https://id.xiapibuy.com//MOUSE-GENIUS-USB-DX-110-i.101548018.2384000701
168,GENIUS NX-7015/NX7015 Wireless Optical Mouse ORIGINAL & GARANSI RESMI,129.000,,,,0,Kuantitastersisa 50 buah,lisdatjoa,https://id.xiapibuy.com/lisdatjoa,"KOTA MEDAN - MEDAN KOTA, SUMATERA UTARA, ID",ShopeeKomputer & AksesorisMouse & KeyboardsKeyboard,,"GENIUS NX-7015/NX7015 Wireless Optical Mouse ORIGINAL & GARANSI RESMI

*MELAYANI PENJUALAN PARTAI & ECERAN SELURUH WILAYAH INDONESIA*

Wireless Mouse Optical GENIUS NX-7015 ini di design benar-benar mengikuti fashion trend sekarang dibalut dengan warna-warna yg cerah yg semakin membuat mouse wireless GENIUS ini makin memanjakan mata anda, tentu bukan hanya warna-warna cerah saja yg di tonjolkan, akan tetapi mouse ini mempunyai tingkat akurasi cursor nya sangat tinggi sehingga pas anda menggunakan mouse GENIUS NX-7015 ini sangat smooth gerakan-gerakan cursor nya. dan satu lagi di alas Mouse GENIUS ini di sediakan slot kosong untuk menaruh Nano Receiver, jadi anda tidak takut kehilangan Nano Receiver GENIUS ini :) ( Bisa di liat di Galeri Photo Produk GENIUS NX-7000 ini)
Speksifikasi :
* Warna :
Rosy-Brown (9104) - Coklat (Photo ke 2 di Galeri)
Chocolate (9102) - Hitam (Photo ke 3 di Galeri)
Iron Grey (9100) - Biru Grey (Photo ke 4 di Galeri)
Gold (9103) - Gold (Photo ke 5 di Galeri)
NB : Untuk Request Warna harap Menghubungi kami, karena warna tertentu kosong, Dan Wajib Mencatumkan Keterangan Di dalam Orderan/Invoice
* Material ABS material
* Reliable 2.4G wireless connection up to 10 meters.
* 9 Months Battery Life(With Genius latest energy saving technology and power switch, you can use your mouse without power interruption for up to 9 months.)
* Connection Type USB 2.0
* 10 meter wireless transmission
* Tracking Method Optical
* Resolution 1000 dpi DPI high-definition invisible tracking engine.
* Supports System Windows XP / Vista / Windows 7 / Windows 8 / Mac OS X 10.4 or higher

Yang anda dapat dari pembelian ini :
1 x Wireless mouse
1 x Nano receiver
1 x AA battery
Garansi Toko 6 Bulan (1 Bulan pertama replace, sisanya service)
Ketentuan Garansi:
- Segel garansi tidak rusak / lepas.
- Kerusakan barang bukan disebabkan oleh kesalahan penggunaan.
- Ongkir klaim garansi ditanggung sepenuhnya oleh pembeli

RESELLER/DROPSHIPER WELCOME
#genius #mousegenius #geniusnx7",https://id.xiapibuy.com//GENIUS-NX-7015-NX7015-Wireless-Optical-Mouse-ORIGINAL-GARANSI-RESMI-i.17209726.2365641322
169,Genius Mouse NetScroll 120,49.500,,,,0,Kuantitastersisa 10 buah,yellaperdana,https://id.xiapibuy.com/yellaperdana,"KOTA BANDUNG - SUMUR BANDUNG, JAWA BARAT, ID",ShopeeKomputer & AksesorisMouse & Keyboards,,"Genius Mouse NetScroll 120
Copatible with windows 7/8/10,Vista,Mac OS

#mouse #genius #netscroll #usb #black",https://id.xiapibuy.com//Genius-Mouse-NetScroll-120-i.83915912.2359355803
170,Genius Laser Mouse 315,159.500,,,,0,Kuantitastersisa 2 buah,yellaperdana,https://id.xiapibuy.com/yellaperdana,"KOTA BANDUNG - SUMUR BANDUNG, JAWA BARAT, ID",ShopeeKomputer & AksesorisMouse & Keyboards,,"Genius Laser Mouse 315
-High resolution mini lase mouse	

#usb #angry #mouse #bird #keren

Selamat datang di Yella Perdana.
Toko Fisik kami berada di jalan Gudang Selatan No 8 Bandung
SELAMA BULAN RAMADHAN
Jam operasional toko online:
Hari Senin sampai Sabtu
Buka jam 9 pagi
Tutup Jam 4 sore
Hari Minggu dan tanggal merah Libur",https://id.xiapibuy.com//Genius-Laser-Mouse-315-i.83915912.2356179645
171,Mouse Wireless Genius NX7010,110.000,125.000,,,0,Kuantitastersisa 5 buah,cyrillaqq,https://id.xiapibuy.com/cyrillaqq,"KAB. SLEMAN - KALASAN, DI YOGYAKARTA, ID",ShopeeKomputer & AksesorisMouse & Keyboards,,"Mouse Wireless Genius
ORIGINAL 1000%
GARANSI RESMI

KUALITAS PASTI BAGUS",https://id.xiapibuy.com//Mouse-Wireless-Genius-NX7010-i.1659991.2353049241
172,Keyboard Genius KB-110X,93.500,,,,0,Kuantitastersisa 4 buah,kotabarushop,https://id.xiapibuy.com/kotabarushop,"KOTA CILEGON - PURWAKARTA, BANTEN, ID",ShopeeKomputer & AksesorisMouse & KeyboardsKeyboard,,"Spesifikasi :

- Keyboard Multimedia
- Konektifitas USB 2.0
- Plug N Play
- Desain Ergonomis
-Ukuran keyboard 45 x 16 x 2.5 cm
- Kompatibel dengan Windows and Mac OS

*Mohon konfirmasi ketersediaan stok terlebih dahulu sebelum membeli",https://id.xiapibuy.com//Keyboard-Genius-KB-110X-i.91404644.2352585280
173,MOUSE GAMING GENIUS G 510,157.500,,,,0,Kuantitastersisa 10 buah,yellaperdana,https://id.xiapibuy.com/yellaperdana,"KOTA BANDUNG - SUMUR BANDUNG, JAWA BARAT, ID",ShopeeKomputer & AksesorisMouse & Keyboards,,"	
SPESIFIKASI
Mouse Genius X-G510
System Requirement:
* CPU : Intel/AMD Processor 1GHz or Above
* RAM Size : 2G or Above
* USB : 1.1 or Above
* Windows : 8/7/Vista/XP
Package Contents
* X-G510
* CD Driver for User interface Software
* Multi Language User Manual
Gaming Performance
* Frame Rate : 6,000/fps
* Acceleration : 20Gs
* Velocity : 60 IPS
* Sleep Mode : Off

#genius #gaming #mouse",https://id.xiapibuy.com//MOUSE-GAMING-GENIUS-G-510-i.83915912.2351285749
174,Keyboard Genius Kb125 usb,130.000,,,,0,Kuantitastersisa 5 buah,yellaperdana,https://id.xiapibuy.com/yellaperdana,"KOTA BANDUNG - SUMUR BANDUNG, JAWA BARAT, ID",ShopeeKomputer & AksesorisMouse & KeyboardsKeyboard,,"Keyboard genius kb125 usb

Specifications
Interface : usb
Keycap style : Concave
Weight : 540g
Dimensions (W x H x D) 452 x 162 x 23mm (17.8 x 6.38 x 0.91 inches)
Colors : Black",https://id.xiapibuy.com//Keyboard-Genius-Kb125-usb-i.83915912.2347154184
175,Keyboard Genius DX110 USB,95.000,,,,0,Kuantitastersisa 5 buah,yellaperdana,https://id.xiapibuy.com/yellaperdana,"KOTA BANDUNG - SUMUR BANDUNG, JAWA BARAT, ID",ShopeeKomputer & AksesorisMouse & KeyboardsKeyboard,,"Keyboard Genius KB-110 USB adalah keyboard desktop dengan desain khusus tahan (kedap) terhadap tumpahan air diatasnya baik disengaja maupun tidak. Keyboard ini memiliki struktur bentuk rendah yang memberikan kenyamananan sangat baik saat digunakan untuk mengetik.
#keyboard #mouse #usb #genius",https://id.xiapibuy.com//Keyboard-Genius-DX110-USB-i.83915912.2342241332
176,Mouse laptop/komputer,30.000,,,,0,Kuantitastersisa 1 buah,maro90,https://id.xiapibuy.com/maro90,"KOTA JAKARTA PUSAT - TANAH ABANG, DKI JAKARTA, ID",ShopeeKomputer & AksesorisMouse & Keyboards,,Mouse komputer dengan wire,https://id.xiapibuy.com//Mouse-laptop-komputer-i.121157120.2296069281
177,MOUSE WIRELESS GENIUS NX-7005 ORIGINAL,120.000,,,,0,Kuantitastersisa 10 buah,selarascomputer1988,https://id.xiapibuy.com/selarascomputer1988,"KOTA BEKASI - BEKASI SELATAN, JAWA BARAT, ID",ShopeeKomputer & AksesorisMouse & Keyboards,,Mouse Wireless Genius NX-7005 WMS-GN-NX7005 Blue Eyes Either Hand 2.4GHz,https://id.xiapibuy.com//MOUSE-WIRELESS-GENIUS-NX-7005-ORIGINAL-i.150615337.2267613005
178,"Mouse Genius DX-120 USB (Black, White, Red, Blue, Green)",44.000,,,,0,Kuantitastersisa 100 buah,lisdatjoa,https://id.xiapibuy.com/lisdatjoa,"KOTA MEDAN - MEDAN KOTA, SUMATERA UTARA, ID",ShopeeKomputer & AksesorisMouse & Keyboards,,"Dengan 1000 dpi sensor optik yang memiliki akurasi yang lebih
tinggi dibandingkan dengan mouse optik standar. 
Desain simetris membuatnya besar untuk kedua tangan.

Spesifikasi:
Konnektor : PS2.
Resolusi optik : 1000 dpi.
Mendukung Mac : OS X 10.7.4 atau yang lebih baru.
3 tombol mouse : tombol kiri / kanan, tombol tengah dengan scroll.
System requirements : Windows 7, 8, 10 atau yang lebih baru.
Panjang kabel : 1.5 m.
Dimensi body : 105x37x60 mm.",https://id.xiapibuy.com//Mouse-Genius-DX-120-USB-(Black-White-Red-Blue-Green)-i.17209726.2263526891
179,Paket USB Keyboard SK 6533 + Mouse Genius DX-110 Optical USB,99.000,,,,0,Kuantitastersisa 1000 buah,julianuss,https://id.xiapibuy.com/julianuss,"KOTA JAKARTA BARAT - KALIDERES, DKI JAKARTA, ID",ShopeeKomputer & AksesorisMouse & KeyboardsKeyboard,,"Paket USB Keyboard SK 6533 dan Wired Mouse GENIUS DX110

Spesifikasi untuk USB Keyboard apple Mini K1000:
Mudah untuk dibawa kemana-mana dan memudahkan anda berkerja baik di kantor atau dirumah
Features dari keyboard ini adalah
Desainnya yang tipis dan elegant
bahannya dari palstik yang berkualitas

Support untuk : 
- Windows
-Windows XP
- Windows 7
- Windows 8
- Windows 10
- Operating System lain.
- Mac
- Laptop Lain
",https://id.xiapibuy.com//Paket-USB-Keyboard-SK-6533-Mouse-Genius-DX-110-Optical-USB-i.63016980.2241271424
