name,price,Original_price,star,reviews,sold,stock,seller,seller_link,seller_from,category,brand,description,URL
Mouse Usb Genius Netscroll 120 Black,31.000,,,,0,Kuantitastersisa 159 buah,kate.guzman,https://id.xiapibuy.com/kate.guzman,"KOTA JAKARTA BARAT - TAMBORA, DKI JAKARTA, ID",ShopeeKomputer & AksesorisAksesoris Komputer,Tidak Ada Merek,"Mouse Genius Net Scroll 120 ( Warna hitam )

Spesifikasi:

- Barang Baru 100%
- Laser optik warna merah
- Resolusi 800 dpi
- Konektifitas USB, wired/kabel
- OS support Windows ME/2003/XP/Vista/7/8, Mac
- Kabel Tebal & Panjang
- Desain praktis dan nyaman di tangan",https://id.xiapibuy.com//Mouse-Usb-Genius-Netscroll-120-Black-i.257856665.6033781860
Diskon / Genius Mouse 9000R Wireless Hitam Original Terpercaya!,287.000,,,,0,Kuantitastersisa 510 buah,arsipatwtrendy,https://id.xiapibuy.com/arsipatwtrendy,"KOTA JAKARTA UTARA - KOJA, DKI JAKARTA, ID",ShopeeKomputer & AksesorisMouse & KeyboardsMouse Pad,,"Genius Mouse 9000R Wireless Hitam Original
Catatan:								
Untuk pembelian quantity ( > 1 unit) , mohon tanyakan kpd kami dulu sebelum transaksi

Warna : Hitam


*Spec :
Konektor : USB.
Frekuensi : 2.4 GHz RF.
Resolusi : 1200 dpi Infrared.
Support sistem : Windows 8, Vista, XP atau Mac OSX 10.4+.
Button : 3.
Battery :  240mAh Lithium polymer battery.
Dimensi Mouse : 68x48x31 mm.
Dimensi Box : 105x185x50 mm.
Berat Mouse : 38 g.

Garansi : 1 tahun.

Terdapat juga Warna :

Genius Mouse 9000R Wireless Hitam Original

BUDAYAKAN MEMBACA SEBELUM MEMBELI :
*) Pemilihan warna & ukuran hanya melalui kolom ""KETERANGAN/CATATAN"" saat order, bukan melalui CHAT & DISKUSI.
*) Wajib mendokumentasikan saat membuka paket dalam bentuk video untuk berjaga-jaga jika ada barang yang tidak sesuai /rusak/cacat sebagai syarat retur di toko kami
*) Jika anda memutuskan untuk MEMBELI maka kami anggap anda SETUJU dengan aturan di atas


***** Baca Catatan Wajib Dibaca Sebelum Transaksi *****
***** Cek Stock sebelum Order *****
***** Produk yang telah dibeli tidak dapat dikembalikan *****


*NB : Mohon untuk konfirmasi atau memberikan saran jika barang sudah di terima. Happy Shoping !! (^_^)",https://id.xiapibuy.com//Diskon-Genius-Mouse-9000R-Wireless-Hitam-Original-Terpercaya!-i.191216889.6033066661
"Obral Mouse Genius Impor Build Up, Kualitas Kuat Dan Awet/ Usb 2/3",38.471,,,,0,Kuantitastersisa 11 buah,dwi_shop18,https://id.xiapibuy.com/dwi_shop18,"KOTA JAKARTA PUSAT - SAWAH BESAR, DKI JAKARTA, ID",ShopeeKomputer & AksesorisMouse & Keyboards,Tidak Ada Merek,"Catatan:								
Dijamin AWET DAN KUAT, KUALITAS MANTEP.... 			
Untuk pembelian qty (lebih dari satu unit), mohon tanyakan dulu kpd kami apakah tersedia.								



*Spec :
Konnektor : USB 2/3
Mendukung Mac : OS X 10.7.4 atau yang lebih baru.
3 tombol mouse : tombol kiri / kanan, tombol tengah dengan scroll.
System requirements : Windows 7, 8, 10 atau yang lebih baru.
Panjang kabel : 1.5 m.
Dimensi body : 105x37x60 mm.
Berat mouse : 86 g.

 

Untuk pemesanan quantity bisa wa lamgsung boss....",https://id.xiapibuy.com//Obral-Mouse-Genius-Impor-Build-Up-Kualitas-Kuat-Dan-Awet-Usb-2-3-i.242831331.6031847814
Buruan Dapetin>> Mouse Optic DX-110 Genius USB [Full Color] Original TERMURAH!...,96.000,,,,0,Kuantitastersisa 51 buah,janda_store,https://id.xiapibuy.com/janda_store,"KOTA JAKARTA SELATAN - SETIA BUDI, DKI JAKARTA, ID",ShopeeKomputer & AksesorisMouse & Keyboards,,"Selamat datang dan terima kasih banyak atas kunjungan Anda di toko online kami.

Mohon dibaca dulu Kaka', karena kami tidak mau mengecewakan customer. selama dagangan kami masih Ada berarti barang kami masih ready, jadi langsung bisa di beli. Untuk pemesanan jika ada pilihan warna/Ukuran/type mohon untuk mencantumkan keterangan pilihan warna/Ukuran/type dan opsi jika warna kosong atau (Hubungi CS). Terima Kasih (^_^)

Mouse Optic Dx-110 Genius Usb [Full Color] Original
# SPESIFIKASI
Konnektor : USB.
Mendukung Mac : OS X 10.7.4 atau yang lebih baru.
3 tombol mouse : tombol kiri / kanan, tombol tengah dengan scroll.
System requirements : Windows 7, 8, 10 atau yang lebih baru.
Panjang kabel : 1.5 m.
Dimensi body : 105x37x60 mm.

Mouse Optic Dx-110 Genius Usb [Full Color] Original

Tunggu apa lagi?? Silahkan langsung di ATC, barang yang masih terpajang berarti IN STOCK, tapi bisa habis sewaktu"".. Jika pesanan kosong akan Kita verifikasi melalui chat .. Happy shopping!! Harga termurah


BUDAYAKAN MEMBACA SEBELUM MEMBELI :
*) Pemilihan warna & ukuran hanya melalui kolom ""KETERANGAN/CATATAN"" saat order, bukan melalui CHAT & DISKUSI.
*) Wajib mendokumentasikan saat membuka paket dalam bentuk video untuk berjaga-jaga jika ada barang yang tidak sesuai /rusak/cacat sebagai syarat retur di toko kami
*) Jika anda memutuskan untuk MEMBELI maka kami anggap anda SETUJU dengan aturan di atas


***** Baca Catatan Wajib Dibaca Sebelum Transaksi *****
***** Cek Stock sebelum Order *****
***** Produk yang telah dibeli tidak dapat dikembalikan *****


*NB : Mohon untuk mengkonfirmasi atau mengirimakan feedback kalau barang sudah sampai tujuan. Happy Shoping !! (^_^)",https://id.xiapibuy.com//Buruan-Dapetin-Mouse-Optic-DX-110-Genius-USB-Full-Color-Original-TERMURAH!...-i.141515301.6026302068
➦ga GENIUS KEYBOARD KB-210 (USB) ✭ ★★,162.000,,,,0,Kuantitastersisa 136 buah,alyamall55,https://id.xiapibuy.com/alyamall55,"KOTA JAKARTA UTARA - PENJARINGAN, DKI JAKARTA, ID",ShopeeKomputer & AksesorisMouse & KeyboardsKeyboard,,"★★★
 Genius Keyboard Kb-210 (Usb) >> BARANG BISA LEBIH RINGAN DARIPADA YANG DICANTUMKAN <<

Durability for long use
Solidly built for high-intensive office work.

Uniqueness
Gaming outlook with honeycomb design.

Spill resistant
Drainage holes on bottom let liquid flow through them.

Ergonomic
Adjustable tilt legs for better wrist comfort.

Specifications:
Interface: USB
Keycap style: Concave
Function keys: F1-F12 Windows Start Screen key
Colors: Black
Weight: 505g
Dimensions (W x H x D): 460 x 164 x 28mm (18.11 x 6.46 x 1.1 inches)

System requirements:
Windows 7, 8, 8.1, 10
USB Port

What's included:
KB-210

Contact
Alamat : Jl.Mangga Dua Raya, Mangga Dua Mall, Lt.2 Blok B No. 88
Produk : Rexus,Fantech,Logitech,Genius,Imperion,Redragon.

ALL ITEM REAL PICTURE 100 % DIJAMIN !!!!
",https://id.xiapibuy.com//➦ga-GENIUS-KEYBOARD-KB-210-(USB)-✭-★★-i.140947217.6026116397
"Promo / MOUSE GENIUS DX 110 USB / MOUSE WIRED / DX-110 + FREE MOUSE PAD LOGITECH ...,,",59.000,,,,0,Kuantitastersisa 58 buah,hookaido1shop,https://id.xiapibuy.com/hookaido1shop,"KOTA JAKARTA PUSAT - MENTENG, DKI JAKARTA, ID",ShopeeKomputer & AksesorisMouse & Keyboards,Tidak Ada Merek,"WELCOME

Barang toko Kami READY STOCK, bisa langsung order.. atau silahkan chat Kami untuk memastikan warna / ukuran / variasi yang di inginkan.

* READY color : BLACK

Features:
- plug &amp; Play USB optical mouse
- comfortably designed for either hand

system requirements:
- Windows 7, 8, 10 or later
- Mac OS X 10.7.4 or later
- available USB port

package content:
- DX-110

specifications:
- interface support: USB
- supports Windows 7, 8, 10 or later
- supports Mac OS X 10.7.4 or later
- three buttons, left / right button, middle button with scroll wheel

- dimension: 105x37x60 mm
- cable length: 1.5m
- body weight: 86g

- package size:85x130x40 mm


Tunggu apa lagi?? Silahkan langsung di Pesan, barang yang masih terpajang berarti IN STOCK, tapi bisa habis sewaktu"".. Jika orderan kosong akan Kami verifikasi melalui chat ..

Happy shoping!!",https://id.xiapibuy.com//Promo-MOUSE-GENIUS-DX-110-USB-MOUSE-WIRED-DX-110-FREE-MOUSE-PAD-LOGITECH-...--i.222836486.6025720335
"Buruan Dapetin>> Genius Netscroll 200 ps2 - MOUSE Real-Pict,..",90.000,,,,0,Kuantitastersisa 66 buah,negerikelumbayan.store,https://id.xiapibuy.com/negerikelumbayan.store,"KOTA JAKARTA SELATAN - PANCORAN, DKI JAKARTA, ID",ShopeeKomputer & AksesorisGaming,,"Selamat datang dan terima kasih banyak atas kunjungan Anda di toko online kami.

Mohon diperhatikan dulu Kaka', karena kami tidak mau mengecewakan customer. selama produk kami masih terpajang berarti barang kami masih ready, jadi langsung bisa di order. Untuk pemesanan jika ada pilihan warna/Ukuran/type mohon untuk mencantumkan keterangan pilihan warna/Ukuran/type dan opsi jika warna kosong atau (Hubungi CS). Terima Kasih (^_^)

Genius Netscroll 200 Ps2 - Mouse
Features:
– optical mouse PS2
– comfortably designed for either hand
Basic optical mouse
Port PS/2
Resolution(dpi) 800
Buttons 3
Optical Sensor YES
Both Handed YES

System requirements:
– Windows ® 7, 8, 10 or later
– available PS2 port
Specifications:
– interface support: PS2
– supports Windows ® 7, 8, 10 or later
– three buttons, left / right button, middle button with scroll wheel
– dimension: 105x37x60 mm
– cable length: 1.5m
– body weight: 86g

Genius Netscroll 200 Ps2 - Mouse

Tunggu apa lagi?? Silahkan langsung di order, barang yang masih terpajang berarti IN STOCK, tapi bisa habis sewaktu"".. Jika pesanan kosong akan Kita verifikasi melalui chat .. Happy shopping!! Harga termurah


BUDAYAKAN MEMBACA SEBELUM MEMBELI :
*) Pemilihan warna & ukuran hanya melalui kolom ""KETERANGAN/CATATAN"" saat order, bukan melalui CHAT & DISKUSI.
*) Wajib mendokumentasikan saat membuka paket dalam bentuk video untuk berjaga-jaga jika ada barang yang tidak sesuai /rusak/cacat sebagai syarat retur di toko kami
*) Jika anda memutuskan untuk MEMBELI maka kami anggap anda SETUJU dengan aturan di atas


***** Baca Catatan Wajib Dibaca Sebelum Transaksi *****
***** Cek Stock sebelum Order *****
***** Produk yang telah dibeli tidak dapat dikembalikan *****


*NB : Mohon untuk mengonfirmasikan atau memberikan ulasan kalau barang sudah diterima. Happy Shoping !! (^_^)",https://id.xiapibuy.com//Buruan-Dapetin-Genius-Netscroll-200-ps2-MOUSE-Real-Pict-..-i.160329070.6024945028
Keyboard Genius KB-8000X | Keyboard | Aksesoris Komputer,319.000,,,,0,Kuantitastersisa 106 buah,fabiozashop,https://id.xiapibuy.com/fabiozashop,"KOTA JAKARTA PUSAT - CEMPAKA PUTIH, DKI JAKARTA, ID",ShopeeKomputer & AksesorisMouse & KeyboardsKeyboard,Tidak Ada Merek,"Wireless Multimedia Keyboard Mouse Combo

The 1200 dpi mouse enhances tracking ability and provides smooth and precise movement. The ergo shape design offers superior controllability and is suitable for either hand.



HARAP KONFIRMASI STOK SEBELUM ORDER

CEK DISKRIPSI SEBELUM MEMBELI

#grosir #distributor #suplier #agen #murah #promo #berkualitas #tahanlama  #Keyboard #Keyboardmurah #Keyboardberkualitas #Keyboardtahanlama",https://id.xiapibuy.com//Keyboard-Genius-KB-8000X-Keyboard-Aksesoris-Komputer-i.228920491.6023949979
Genius MousePen i608X 6 x 8 inch Pen Stylus Tablet With Cordless Mouse,720.000,,,,1,Kuantitastersisa 99 buah,jaya_shop56,https://id.xiapibuy.com/jaya_shop56,"KOTA JAKARTA PUSAT - SAWAH BESAR, DKI JAKARTA, ID",ShopeeKomputer & AksesorisAksesoris Komputer,Tidak Ada Merek,"Deskripsi Genius MousePen i608X 6 x 8 inch Pen Stylus Tablet With Cordless Mouse
FEATURES
6 x 8 working area for drawing and handwriting
1024-level pressure sensitivity for all shapes and thickness control
Make handwriting notes/drawings efficiently in email, MSN, documents, or any application program
3-button cordless wheel mouse for fast browsing on the Internet and in documents
Pen clip design for pen easy storage

Garansi 1 Tahun resmi genius",https://id.xiapibuy.com//Genius-MousePen-i608X-6-x-8-inch-Pen-Stylus-Tablet-With-Cordless-Mouse-i.7387383.6019979650
Genius Wireless Mouse Blueeye Optical 1200DPi NX-7005,124.000,,,,0,Kuantitastersisa 10 buah,masbah666,https://id.xiapibuy.com/masbah666,"KOTA SALATIGA - ARGOMULYO, JAWA TENGAH, ID",ShopeeKomputer & AksesorisMouse & Keyboards,Tidak Ada Merek,"
Genius Wireless Mouse Blueeye Optical 1200DPi NX-7005

- 2.4GHz wireless
- BlueEye technology
- Support Windows 7/8/10 or later, Mac OS X or Later

Packet Content
- NX-7005
- USB pco receiver
- AA alka battery
- Quick guide

Garansi : 1 Bulan replace
Klaim garansi mohon dengan nota dan box


SKU : 3131/1082495813888425984/55",https://id.xiapibuy.com//Genius-Wireless-Mouse-Blueeye-Optical-1200DPi-NX-7005-i.145696783.6018617222
AWR30 Mouse Wireless Genius NX 7005,44.000,,,,0,Kuantitastersisa 35 buah,ftc.store,https://id.xiapibuy.com/ftc.store,"KOTA YOGYAKARTA - KOTAGEDE, DI YOGYAKARTA, ID",ShopeeKomputer & AksesorisMouse & KeyboardsKeyboard,,"Mouse wireless genius nx 7005
Support windows :2000/ME/XP (x64)/ Vista/7/8 Mac OS X ( V10.4)
Package includes 
Mouse wireless
Mini receiver

",https://id.xiapibuy.com//AWR30-Mouse-Wireless-Genius-NX-7005-i.166036511.6017769326
AWR29 Mouse Wireless Genius NX 7010,51.000,,5.0,1,3,Kuantitastersisa 30 buah,ftc.store,https://id.xiapibuy.com/ftc.store,"KOTA YOGYAKARTA - KOTAGEDE, DI YOGYAKARTA, ID",ShopeeKomputer & AksesorisMouse & KeyboardsKeyboard,,"MOUSE WIRELESS GENIUS NX 7010
Support windows :2000/ME/XP (x64)/ Vista/7/8 Mac OS X ( V10.4)
Package includes 
Mouse wireless
Mini receiver

",https://id.xiapibuy.com//AWR29-Mouse-Wireless-Genius-NX-7010-i.166036511.6017769323
MOUSE GENIUS 120 ..,45.000,,,,0,Kuantitastersisa 2 buah,armygalh,https://id.xiapibuy.com/armygalh,"KOTA JAKARTA PUSAT - GAMBIR, DKI JAKARTA, ID",ShopeeKomputer & AksesorisMouse & Keyboards,Tidak Ada Merek,"100% baru



mouse wired GENIUS 120 BLACK . cable 1.8 USB
barang sebelum kirim di cek. + garansi 2mggu. 

System Requiretment : Windows 7/8,Vista,XP
*Support Mac
*Simple to set up and use
*Full size comfort,ambidextrous design
*High resolution optical engine for precision and accuracy",https://id.xiapibuy.com//MOUSE-GENIUS-120-..-i.107914160.6016881991
| Mouse Usb Genius Netscroll 120 Black |,54.300,,,,0,Kuantitastersisa 113 buah,lambretta.online,https://id.xiapibuy.com/lambretta.online,"KOTA JAKARTA SELATAN - MAMPANG PRAPATAN, DKI JAKARTA, ID",ShopeeKomputer & AksesorisMouse & Keyboards,,"==================================================
==================================================
:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::
------==<<<< WHEN FANTASY MEET COMMUNITY!!! >>>>==------
:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::
==================================================
==================================================

Mouse Genius Net Scroll 120 ( Warna hitam )

Spesifikasi:

- Barang Baru 100%
- Laser optik warna merah
- Resolusi 800 dpi
- Konektifitas USB, wired/kabel
- OS support Windows ME/2003/XP/Vista/7/8, Mac
- Kabel Tebal & Panjang
- Desain praktis dan nyaman di tangan

The Rule :
**************************************
1. Mohon Tanyakan Stok Dahulu Sebelum Order, Karena Banyak Barang dr Tempat Kami Yg Fast Moving
2. Tanggung Jawab Kami Sebagai Seller Hanya Menjaga Barang Dengan Aman Sampai Kurir, Dalam Hal Ini JNE. Segala Kesalahan, Kerusakan dan Keterlambatan Adalah Hal DiLuar Jangkauan Kami, dan Itu Adalah Tanggung Jawab Kurir
3. Mohon Cantumkan Warna Cadangan, Jika Hanya Menghendaki 1 Jenis Warna Maka mohon Cantumkan Jika Tidak Ada Cancel. Dan Dari Pihak Kami Pun Selalu Konfirmasi Jika Barang Yg diOrder Habis,
4. Tidak Bisa Cancel Orderan Jika Sudah Masuk Ke sistem kami, karena akan berdampak Pinalti Bagi Kami
5. You Get What You see ya
**************************************",https://id.xiapibuy.com//-Mouse-Usb-Genius-Netscroll-120-Black--i.107610777.6016806015
þ (Terlaris) Genius Mouse Pen - Drawing Tablet EasyPen i405X ✭,661.000,,,,0,Kuantitastersisa 93 buah,sengew..collections,https://id.xiapibuy.com/sengew..collections,"KOTA JAKARTA BARAT - GROGOL PETAMBURAN, DKI JAKARTA, ID",ShopeeKomputer & AksesorisMouse & KeyboardsPen Tablet,,"WELCOME

Barang kami Ready Stock yaa, silahkan langsing order atau chat admin kami dulu untuk memastikan ketersediaan warna yang anda inginkan :)

Key features:
> 4"" x 5.5"" working area for drawing and handwriting
> 1024-level pressure sensitivity for all shapes and thickness control
> Make handwriting notes/drawings efficiently in email, MSN, documents, or any application program
> Vista plug and play; handwriting recognition compatible, pen flicks, digital inking in Office and snapping functions for convenient operation

Specification :
Interface support : USB
Active area : 4"" x 5.5""
Resolution : 2540 LPI
Report rate : 100 RPS
Pen pressure : 1024 Levels
Programmable keys : 28

System Requirements :
IBM PC/ Pentium 233 compatible or higher
Macintosh with OS X 10.3.5 or later
Available USB port
CD/DVD-ROM drive for software installation

Package contents :
EasyPen i405X tablet
Cordless pen
Two extra pen tips
AAA battery for pen
Multi-language quick guide
Software :
- PenNotice/Annotate for Word/Pen Commander/PenMail/PenSigner
- PC Driver /E-manual
- Mac Driver/E-manual


JANGAN SAMPAI KEHABISAN WARNA FAVORIT KAMU YA Dan Jangan lupa sertakan warna pada keterangan saat memesan ya 

Note : Segala kerusakan akibat pengiriman bukan tanggung jawab kami. Barang selalu kami cek dengan baik sebelum dikirimkan. Jika barang yg memiliki opsi warna, ukuran atau type harap menyertakan cadangan agar tidak menghambat kami dalam memproses pesanan. Tulis warna, type hp (jika pesanan casing), ukuran, di keterangan ya sista dan agan. Jika tidak ada keterangan dan ketika di konfirmasi via chat tidak ada balasan maka barang akan kami kirim random sesuai stock yang ada. 

Happy shoping!!",https://id.xiapibuy.com//þ-(Terlaris)-Genius-Mouse-Pen-Drawing-Tablet-EasyPen-i405X-✭-i.189713420.6015229305
Dijual Genius Keyboard Luxemate i200 mini multimedia Obral,114.800,,,,0,Kuantitastersisa 3 buah,kusumastore_grosir,https://id.xiapibuy.com/kusumastore_grosir,"KOTA BANDUNG - LENGKONG, JAWA BARAT, ID",ShopeeKomputer & AksesorisMouse & KeyboardsKeyboard,Tidak Ada Merek,"#selamat datang d toko kami
keep orderan nya sebelum kehabisa
OPEN ORDER SELAMA STOK DAN PRODUK MASIH BISA DI KLIK BELI

Genius Sale !!
Kondisi packing dus 85%
TAPI isi Produk kami jamin 100% original,baru,dan baik.

sebelum dikirim,Produk akan kami tes/cek terlebih dahulu,Hingga kami pastikan berfungsi,lancar,bagus..

Keyboard ramping baru ITS populer i-series untuk desktop PC, LuxeMate i200. Dengan desain yang kompak, keyboard multimedia ini menghemat ruang kerja Anda. Tutup tombol persegi mode yang lembut untuk disentuh dan tombol besar untuk mengetik. Plus, LuxeMate i200 memiliki dua belas tombol fungsi untuk kontrol instan fitur media dan Internet. Tombol lembut, enak untuk di pakai pribadi, kasir dan .

Spesifikasi :
Dimensi : 12.6 x 5.6 x 1 inches
Sebelumnya kami sgt hargai kepercayaan yg telah diberikan & ucapkan byk terimakasih atas ordernya.
Sebelum order dibaca dan pelajari terlebih dahulu info dan gambar produk yg diinginkan, khususnya produk yg memiliki size, warna, dst , harap cantumkan pada invoice order. Bila tdk ada keterangan maka akan kami kirim secara random. Ketersediaan Varian akan kami infokan di etalase barang, jadi jgn pesan yg variannya kosong, bila terjadi maka akan kami kirim varian yg ready.
Mohon maaf, tdk melayani komplain via DISKUSI / ULASAN. Utk kritik, saran, faq bisa langsung via inbox.

#jakarta
#bandung
#boneka
#mainan
#anak
#fashion
#motor
#terlaris
#readystok",https://id.xiapibuy.com//Dijual-Genius-Keyboard-Luxemate-i200-mini-multimedia-Obral-i.69842790.6012194728
